rok;strana_id;strana;poradove_cislo;jmeno;tituly;vek;navrhovana_str;prislusnost;hlasy;hlasy_procenta;poradi;mandat
2014;9;Plzeň pro sport;33;Pechová Markéta;;24;PPPS;BEZPP;654;1.98;-;False
2014;3;Strana svobodných občanů;10;Pejřimovský David Bc.;Bc.;26;Svobodní;Svobodní;893;2.17;-;False
2014;7;Volební strana REPUBLIKA;7;Pěnkava Pavel;;52;Republika;BEZPP;75;3.7;-;False
2014;4;Změna pro Plzeň;46;Pesut František Ing.;Ing.;65;NK;BEZPP;772;1.68;-;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;6;PEŠEK Miloš prof. MUDr. CSc.;prof. MUDr. CSc.;64;KDU-ČSL;KDU-ČSL;2618;2.5;2;False
2014;10;Komunistická str.Čech a Moravy;33;Petelíková Marie;;66;KSČM;KSČM;3281;2.14;27;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;44;PETROVÁ Jana PhDr. Mgr.;PhDr. Mgr.;45;KDU-ČSL;BEZPP;1861;1.78;41;False
2014;4;Změna pro Plzeň;14;Petrželková Renata;;49;NK;BEZPP;1005;2.19;-;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;15;PETŘÍČEK Daniel Mgr.;Mgr.;41;KDU-ČSL;BEZPP;2369;2.26;12;False
2014;6;TOP 09;39;Pham My Linh;Linh;21;TOP 09;BEZPP;3306;1.98;34;False
2014;4;Změna pro Plzeň;25;Plátěnková Marie;;40;NK;BEZPP;905;1.97;-;False
2014;6;TOP 09;34;Podaný Pavel Ing. Ph.D.;Ing. Ph.D.;35;TOP 09;TOP 09;3608;2.16;29;False
2014;2;Pravá volba pro Plzeň (PVP);2;Podlipný Jiří MUDr. Ph.D.;MUDr. Ph.D.;45;PVP;BEZPP;1686;3.34;-;False
2014;16;Občanská demokratická strana;22;Pohůdka Vladimír;;55;ODS;ODS;6804;2.1;12;False
2014;3;Strana svobodných občanů;24;Pokorný Jan MVDr.;MVDr.;37;Svobodní;Svobodní;900;2.18;-;False
2014;14;Občané patrioti;45;Pokorný Martin Bc.;Bc.;40;OPAT;BEZPP;2328;1.72;41;False
2014;10;Komunistická str.Čech a Moravy;17;Poková Jiřina;;48;KSČM;KSČM;3352;2.19;12;False
2014;14;Občané patrioti;44;Polcarová Radmila;;48;OPAT;BEZPP;2388;1.77;40;False
2014;13;Česká str.sociálně demokrat.;14;Polívka Josef;;52;ČSSD;ČSSD;6494;2.14;4;False
2014;5;Společně za Plzeň;9;Popp Tomáš;;36;Zelení;BEZPP;2002;2.27;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;1;Portová Dita Bc.;Bc.;43;VZ;BEZPP;1733;3.22;-;False
2014;15;DSSS-Za Plz. bez hazar. a nepř;17;Pospíšil Martin;;41;DSSS;DSSS;314;3.07;-;False
2014;16;Občanská demokratická strana;34;Pospíšil Stanislav Ing.;Ing.;38;ODS;ODS;6686;2.06;24;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;30;POUPA Martin doc. Ing. Ph.D.;doc. Ing. Ph.D.;41;KDU-ČSL;BEZPP;2160;2.06;27;False
2014;4;Změna pro Plzeň;45;Prochásková Helena;;58;NK;BEZPP;821;1.79;-;False
2014;11;ANO 2011;6;Procházka David Mgr.;Mgr.;39;ANO;ANO;7311;2.21;6;True
2014;4;Změna pro Plzeň;9;Procházka Tomáš Mgr.;Mgr.;42;NK;BEZPP;1109;2.42;-;False
2014;10;Komunistická str.Čech a Moravy;34;Procházková Ida;;43;KSČM;KSČM;3315;2.16;28;False
2014;4;Změna pro Plzeň;20;Prokeš Karel Mgr.;Mgr.;28;NK;BEZPP;942;2.05;-;False
2014;9;Plzeň pro sport;12;Prokop Martin Mgr.;Mgr.;40;PPPS;BEZPP;793;2.4;-;False
2014;13;Česká str.sociálně demokrat.;28;Prokop Tomáš Ing.;Ing.;36;ČSSD;ČSSD;6449;2.12;18;False
2014;9;Plzeň pro sport;28;Prokopová Karolína Mgr.;Mgr.;40;PPPS;BEZPP;749;2.27;-;False
2014;5;Společně za Plzeň;40;Prokopová Věra;;65;STAN;BEZPP;1662;1.88;-;False
2014;7;Volební strana REPUBLIKA;28;Protiva Jindřich Ing.;Ing.;67;Republika;BEZPP;55;2.71;-;False
2014;11;ANO 2011;16;Průcha Radoslav;;46;ANO;ANO;7115;2.15;6;False
2014;10;Komunistická str.Čech a Moravy;15;Příbek Pavel;;40;KSČM;BEZPP;3325;2.17;10;False
2014;5;Společně za Plzeň;11;Puchta Lukáš;;36;NK;BEZPP;1808;2.05;-;False
2014;11;ANO 2011;2;Rada Bohuslav Ing.;Ing.;64;ANO;ANO;7434;2.25;3;True
2014;3;Strana svobodných občanů;32;Rádl Matěj;;26;Svobodní;BEZPP;844;2.05;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;37;Radová Lidmila;;71;VZ;BEZPP;1058;1.97;-;False
2014;10;Komunistická str.Čech a Moravy;45;Rajdlová Marie;;36;KSČM;BEZPP;3115;2.03;39;False
2014;3;Strana svobodných občanů;44;Rajský Jiří Ing.;Ing.;29;Svobodní;BEZPP;797;1.93;-;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;41;RAJTMAJER Karel Ing.;Ing.;60;KDU-ČSL;KDU-ČSL;2001;1.91;38;False
2014;7;Volební strana REPUBLIKA;18;Raková Jiřina;;78;Republika;BEZPP;53;2.61;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;4;Randáková Alice;;22;VZ;VZ;1185;2.2;-;False
2014;2;Pravá volba pro Plzeň (PVP);13;Rauch Stanislav Ing.;Ing.;60;PVP;BEZPP;1129;2.23;-;False
2014;3;Strana svobodných občanů;31;Rauch Tomáš Mgr.;Mgr.;29;Svobodní;BEZPP;867;2.1;-;False
2014;9;Plzeň pro sport;25;Regner Martin Bc.;Bc.;26;PPPS;BEZPP;643;1.95;-;False
2014;2;Pravá volba pro Plzeň (PVP);23;Reischig Tomáš doc. MUDr. Ph.D.;doc. MUDr. Ph.D.;42;PVP;BEZPP;1195;2.36;-;False
2014;5;Společně za Plzeň;23;Rezek Jiří Ing. Ph.D.;Ing. Ph.D.;31;Piráti;Piráti;1864;2.11;-;False
2014;15;DSSS-Za Plz. bez hazar. a nepř;29;Rezek Jiří;;27;NF;BEZPP;318;3.11;-;False
2014;3;Strana svobodných občanů;6;Rídl Luboš Ing.;Ing.;34;Svobodní;Svobodní;938;2.28;-;False
2014;12;Strana Práv Občanů;11;Rieger Jiří;;32;SPO;SPO;91;3.85;-;False
2014;16;Občanská demokratická strana;47;Risler Petr Teofil;Teofil;50;ODS;ODS;5711;1.76;37;False
2014;14;Občané patrioti;21;Rödl Pavel Ing.;Ing.;60;OPAT;OPAT;3202;2.37;5;False
2014;2;Pravá volba pro Plzeň (PVP);6;Rollinger Ivan;;42;PVP;BEZPP;1163;2.3;-;False
2014;14;Občané patrioti;2;Rösch Ludvík JUDr.;JUDr.;59;OPAT;OPAT;3478;2.58;3;True
2014;10;Komunistická str.Čech a Moravy;43;Rothová Hana;;71;KSČM;BEZPP;3203;2.09;37;False
2014;7;Volební strana REPUBLIKA;22;Rottenborn Evžen;;65;Republika;BEZPP;64;3.16;-;False
2014;16;Občanská demokratická strana;16;Rottová Irena;;51;ODS;ODS;7064;2.18;6;False
2014;7;Volební strana REPUBLIKA;19;Roubalová Vlasta;;76;Republika;BEZPP;53;2.61;-;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;8;ROZŠAFNÝ Oldřich Ing.;Ing.;55;KDU-ČSL;KDU-ČSL;2358;2.25;5;False
2014;4;Změna pro Plzeň;17;Rund David Bc.;Bc.;24;NK;BEZPP;936;2.04;-;False
2014;11;ANO 2011;8;Rutová Miloslava Mgr.;Mgr.;66;ANO;ANO;7610;2.3;8;True
2014;5;Společně za Plzeň;35;Růžička Andrej;;21;Piráti;Piráti;1754;1.99;-;False
2014;9;Plzeň pro sport;32;Růžička Jiří;;67;PPPS;BEZPP;650;1.97;-;False
2014;3;Strana svobodných občanů;34;Růžička Lukáš MUDr.;MUDr.;37;Svobodní;BEZPP;888;2.15;-;False
2014;7;Volební strana REPUBLIKA;26;Růžička Miroslav;;69;Republika;BEZPP;52;2.56;-;False
2014;7;Volební strana REPUBLIKA;4;Růžičková Eva;;59;Republika;BEZPP;67;3.3;-;False
2014;9;Plzeň pro sport;14;Ryba David;;41;PPPS;PPPS;674;2.04;-;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;19;RYBÁŘ Petr Ing.;Ing.;68;KDU-ČSL;KDU-ČSL;2282;2.18;16;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;4;RYBÁŘOVÁ-ROČÁKOVÁ Lilka Mgr.;Mgr.;66;KDU-ČSL;KDU-ČSL;2614;2.5;3;False
2014;4;Změna pro Plzeň;24;Rybová Monika;;21;NK;BEZPP;919;2.0;-;False
2014;4;Změna pro Plzeň;22;Ryšavá Dagmar Mgr.;Mgr.;51;NK;BEZPP;955;2.08;-;False
2014;13;Česká str.sociálně demokrat.;33;Řeřicha Miroslav Ing.;Ing.;56;ČSSD;ČSSD;6361;2.09;23;False
2014;4;Změna pro Plzeň;47;Řezáč František;;69;NK;Zelení;742;1.62;-;False
2014;6;TOP 09;22;Řežábek Michal Ing.;Ing.;40;TOP 09;BEZPP;3576;2.14;17;False
2014;3;Strana svobodných občanů;9;Sádlo Ctibor;;35;Svobodní;Svobodní;893;2.17;-;False
2014;7;Volební strana REPUBLIKA;17;Salzmann Jan;;52;Republika;BEZPP;63;3.11;-;False
2014;14;Občané patrioti;18;Samková Martina;;50;OPAT;BEZPP;2898;2.15;15;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;12;Sazama Jan Ing.;Ing.;64;VZ;VZ;1140;2.12;-;False
2014;13;Česká str.sociálně demokrat.;18;Sedláček David JUDr.;JUDr.;33;ČSSD;ČSSD;6498;2.14;8;False
2014;16;Občanská demokratická strana;25;Seitz Václav M.Sc.;M.Sc.;54;ODS;ODS;6797;2.1;15;False
2014;15;DSSS-Za Plz. bez hazar. a nepř;6;Schiller Petr;;40;DSSS;ND;335;3.27;-;False
2014;3;Strana svobodných občanů;13;Schön Jakub Ing.;Ing.;28;Svobodní;Svobodní;874;2.12;-;False
2014;8;Sdružení DSZ a NK;2;Schröpferová Blanka;;37;DSZ;BEZPP;182;21.56;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;17;Siebenbürgerová Renáta;;45;Úsvit;BEZPP;1156;2.15;-;False
2014;3;Strana svobodných občanů;36;Skácel Ondřej MSc.;MSc.;26;Svobodní;BEZPP;848;2.06;-;False
2014;11;ANO 2011;34;Skala Petr Bc.;Bc.;44;ANO;ANO;6952;2.1;24;False
2014;3;Strana svobodných občanů;12;Skála Martin Ing.;Ing.;35;Svobodní;Svobodní;893;2.17;-;False
2014;15;DSSS-Za Plz. bez hazar. a nepř;2;Skalský Vít Bc.;Bc.;41;DSSS;ND;473;4.63;-;False
2014;11;ANO 2011;47;Sládek Jiří;;37;ANO;ANO;5888;1.78;37;False
2014;9;Plzeň pro sport;43;Sládek Petr;;30;PPPS;BEZPP;603;1.83;-;False
2014;9;Plzeň pro sport;22;Sladká Kristýna;;28;PPPS;BEZPP;660;2.0;-;False
2014;9;Plzeň pro sport;6;Sládková Lenka Mgr.;Mgr.;28;PPPS;PPPS;745;2.26;-;False
2014;5;Společně za Plzeň;42;Sláma Pavel MUDr.;MUDr.;28;NK;BEZPP;1679;1.9;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;40;Slavíková Eva;;75;Úsvit;BEZPP;1058;1.97;-;False
2014;3;Strana svobodných občanů;39;Smolák Petr Bc.;Bc.;48;Svobodní;BEZPP;838;2.03;-;False
2014;3;Strana svobodných občanů;37;Smolík Jan;;26;Svobodní;BEZPP;842;2.04;-;False
2014;6;TOP 09;44;Sobota Bohuslav;;45;TOP 09;TOP 09;2982;1.78;39;False
2014;11;ANO 2011;18;Sokol František Ing. MBA;Ing. MBA;59;ANO;ANO;7088;2.14;8;False
2014;13;Česká str.sociálně demokrat.;39;Solařová Pavlína Mgr.;Mgr.;49;ČSSD;ČSSD;6288;2.07;29;False
2014;11;ANO 2011;36;Soukup Tomáš;;27;ANO;ANO;6887;2.08;26;False
2014;13;Česká str.sociálně demokrat.;13;Sova Petr Ing.;Ing.;49;ČSSD;ČSSD;6639;2.19;3;False
2014;5;Společně za Plzeň;15;Sovová Pavla Mgr. Ph.D.;Mgr. Ph.D.;51;Změna;BEZPP;1879;2.13;-;False
2014;2;Pravá volba pro Plzeň (PVP);42;Spěváčková Jaroslava Mgr.;Mgr.;62;PVP;BEZPP;912;1.8;-;False
2014;11;ANO 2011;30;Stanková Dana Ing.;Ing.;49;ANO;ANO;6989;2.11;20;False
2014;4;Změna pro Plzeň;32;Staňková Jana;;56;NK;BEZPP;890;1.94;-;False
2014;10;Komunistická str.Čech a Moravy;20;Starý Robert;;48;KSČM;KSČM;3325;2.17;15;False
2014;11;ANO 2011;39;Statevský Michal Ing.;Ing.;44;ANO;ANO;6734;2.04;29;False
2014;2;Pravá volba pro Plzeň (PVP);31;Stehlík Čeněk Ing.;Ing.;58;PVP;BEZPP;974;1.92;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;22;Steiner Ladislav;;53;Úsvit;BEZPP;1110;2.06;-;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;27;STEINEROVÁ Renata;;44;KDU-ČSL;BEZPP;2120;2.02;24;False
2014;9;Plzeň pro sport;37;Stezková Barbora;;24;PPPS;BEZPP;628;1.9;-;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;38;STORZER Josef Bc.;Bc.;30;KDU-ČSL;BEZPP;2022;1.93;35;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;25;Straka Jaroslav;;40;VZ;BEZPP;1108;2.06;-;False
2014;9;Plzeň pro sport;27;Strnad Stanislav;;27;PPPS;BEZPP;638;1.93;-;False
2014;9;Plzeň pro sport;39;Studenovský Michal;;55;PPPS;BEZPP;625;1.89;-;False
2014;10;Komunistická str.Čech a Moravy;42;Suda Karel;;65;KSČM;KSČM;3234;2.11;36;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;23;Suchý Jiří Ing.;Ing.;49;VZ;BEZPP;1153;2.14;-;False
2014;6;TOP 09;5;Suchý Petr Mgr.;Mgr.;35;TOP 09;TOP 09;3833;2.29;5;True
2014;9;Plzeň pro sport;20;Süss Radek Mgr.;Mgr.;52;PPPS;BEZPP;716;2.17;-;False
2014;15;DSSS-Za Plz. bez hazar. a nepř;20;Svátková Lucie;;34;DSSS;BEZPP;312;3.05;-;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;25;SVEJKOVSKÝ Martin Ing.;Ing.;28;KDU-ČSL;KDU-ČSL;2167;2.07;22;False
2014;14;Občané patrioti;4;Světlíková Marcela;;51;OPAT;BEZPP;2946;2.18;7;False
2014;11;ANO 2011;33;Svoboda Jiří Ing.;Ing.;37;ANO;BEZPP;6918;2.09;23;False
2014;4;Změna pro Plzeň;21;Svoboda Richard;;36;NK;BEZPP;911;1.99;-;False
2014;2;Pravá volba pro Plzeň (PVP);4;Syka Karel Mgr.;Mgr.;65;PVP;BEZPP;1495;2.96;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;11;Sýkorová Vlasta Mgr.;Mgr.;44;Úsvit;BEZPP;1192;2.22;-;False
2014;4;Změna pro Plzeň;27;Šafandová Irena;;51;NK;BEZPP;915;1.99;-;False
2014;6;TOP 09;30;Šafránková Eva Mgr.;Mgr.;35;TOP 09;TOP 09;3481;2.08;25;False
2014;6;TOP 09;20;Šampalík Martin Ing.;Ing.;33;TOP 09;BEZPP;3703;2.22;15;False
2014;2;Pravá volba pro Plzeň (PVP);33;Šampalíková Petra Mgr.;Mgr.;39;PVP;BEZPP;998;1.97;-;False
2014;11;ANO 2011;15;Šauer Jakub Mgr.;Mgr.;32;ANO;ANO;7192;2.18;5;False
2014;7;Volební strana REPUBLIKA;1;Ščepka Martin;;36;Republika;Republika;69;3.4;-;False
2014;17;Křesť.demokr.unie-Čs.str.lid.;2;ŠEC Stanislav Ing.;Ing.;31;KDU-ČSL;KDU-ČSL;2552;2.44;4;False
2014;2;Pravá volba pro Plzeň (PVP);19;Šedivec Richard PhDr. Bc.;PhDr. Bc.;46;PVP;BEZPP;995;1.97;-;False
2014;2;Pravá volba pro Plzeň (PVP);32;Šedo Ilja PhDr.;PhDr.;63;PVP;BEZPP;1004;1.98;-;False
2014;10;Komunistická str.Čech a Moravy;37;Šefčík Zbyněk;;48;KSČM;KSČM;3297;2.15;31;False
2014;13;Česká str.sociálně demokrat.;12;Šimák Miloslav Ing.;Ing.;64;ČSSD;ČSSD;6736;2.22;2;False
2014;15;DSSS-Za Plz. bez hazar. a nepř;15;Šimková Kateřina;;25;DSSS;DSSS;328;3.21;-;False
2014;5;Společně za Plzeň;31;Šimon Petr Mgr.;Mgr.;37;Zelení;BEZPP;1792;2.03;-;False
2014;8;Sdružení DSZ a NK;10;Šindelář Miroslav;;42;DSZ;BEZPP;60;7.1;-;False
2014;16;Občanská demokratická strana;4;Šindelář Pavel Mgr.;Mgr.;33;ODS;ODS;7311;2.26;5;True
2014;4;Změna pro Plzeň;4;Šindelářová Monika Anděla DiS.;Anděla DiS.;48;NK;BEZPP;1140;2.49;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;44;Šindlerová Helena;;60;NK;BEZPP;996;1.85;-;False
2014;13;Česká str.sociálně demokrat.;36;Šípková Petra;;35;ČSSD;ČSSD;6330;2.08;26;False
2014;2;Pravá volba pro Plzeň (PVP);45;Široký Radek Mgr.;Mgr.;41;PVP;BEZPP;840;1.66;-;False
2014;7;Volební strana REPUBLIKA;32;Široký Vratislav ing.;ing.;69;Republika;BEZPP;52;2.56;-;False
2014;14;Občané patrioti;40;Šístek Václav Ing.;Ing.;31;OPAT;BEZPP;2527;1.87;36;False
2014;6;TOP 09;6;Škarda Radoslav Mgr.;Mgr.;35;TOP 09;TOP 09;3797;2.27;1;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;35;Škrabal Radim;;39;VZ;VZ;1042;1.94;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;31;Škrabalová Jana;;73;VZ;VZ;1063;1.98;-;False
2014;16;Občanská demokratická strana;33;Šlajs Marek;;40;ODS;ODS;6711;2.07;23;False
2014;4;Změna pro Plzeň;33;Šlehofer Jan;;36;NK;BEZPP;900;1.96;-;False
2014;8;Sdružení DSZ a NK;8;Šlehofer Kamil;;23;DSZ;BEZPP;44;5.21;-;False
2014;10;Komunistická str.Čech a Moravy;41;Šlehofr Stanislav;;62;KSČM;KSČM;3341;2.18;35;False
2014;16;Občanská demokratická strana;5;Šlouf David Bc.;Bc.;41;ODS;ODS;7054;2.18;6;True
2014;2;Pravá volba pro Plzeň (PVP);47;Šmákal Miroslav Ing.;Ing.;49;PVP;BEZPP;709;1.4;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;20;Šmídková Šárka;;35;VZ;BEZPP;1119;2.08;-;False
2014;2;Pravá volba pro Plzeň (PVP);30;Šmolík Václav Akad. arch.;Akad. arch.;59;PVP;BEZPP;1036;2.05;-;False
2014;14;Občané patrioti;15;Šmolíková Bohumila;;79;OPAT;BEZPP;2750;2.04;13;False
2014;4;Změna pro Plzeň;36;Šmolíková Šárka;;45;NK;BEZPP;866;1.89;-;False
2014;11;ANO 2011;28;Šnajdr Milan Ing.;Ing.;41;ANO;ANO;6999;2.12;18;False
2014;16;Občanská demokratická strana;2;Šneberger Jiří Ing.;Ing.;54;ODS;ODS;8539;2.64;2;True
2014;4;Změna pro Plzeň;39;Šneidr David;;44;NK;BEZPP;855;1.86;-;False
2014;2;Pravá volba pro Plzeň (PVP);39;Šorm Rudolf Ing.;Ing.;64;PVP;BEZPP;925;1.83;-;False
2014;5;Společně za Plzeň;3;Šoukal Adam Mgr.;Mgr.;29;Piráti;Piráti;2081;2.36;-;False
2014;3;Strana svobodných občanů;8;Špalek Pavel Mgr.;Mgr.;41;Svobodní;Svobodní;949;2.3;-;False
2014;2;Pravá volba pro Plzeň (PVP);26;Šplíchal Jiří Bc.;Bc.;33;PVP;BEZPP;994;1.96;-;False
2014;11;ANO 2011;1;Šrámek Pavel Ing. MBA;Ing. MBA;49;ANO;ANO;7791;2.36;2;True
2014;2;Pravá volba pro Plzeň (PVP);37;Štajerová Romana Mgr.;Mgr.;49;PVP;BEZPP;927;1.83;-;False
2014;10;Komunistická str.Čech a Moravy;3;Štefanová Monika Magdaléna;Magdaléna;45;KSČM;BEZPP;3458;2.26;3;True
2014;3;Strana svobodných občanů;38;Šteiner Pavel Ing.;Ing.;30;Svobodní;BEZPP;833;2.02;-;False
2014;10;Komunistická str.Čech a Moravy;1;Štekl Václav Ing.;Ing.;38;KSČM;KSČM;3766;2.46;1;True
2014;11;ANO 2011;23;Štěpán Jan Ing.;Ing.;27;ANO;ANO;7020;2.12;13;False
2014;15;DSSS-Za Plz. bez hazar. a nepř;1;Štěpánek Jiří Mgr.;Mgr.;42;DSSS;DSSS;554;5.42;-;False
2014;11;ANO 2011;41;Štěpánek Pavel Ing. MSc.;Ing. MSc.;26;ANO;BEZPP;6673;2.02;31;False
2014;6;TOP 09;28;Štěpáník Jan MUDr.;MUDr.;29;TOP 09;TOP 09;3549;2.12;23;False
2014;11;ANO 2011;12;Štěpáník Milan MUDr.;MUDr.;59;ANO;ANO;7252;2.19;2;False
2014;6;TOP 09;41;Štěrba Martin Mgr.;Mgr.;27;TOP 09;BEZPP;3202;1.92;36;False
2014;11;ANO 2011;42;Štrbík Jiří Ing.;Ing.;57;ANO;ANO;6660;2.01;32;False
2014;11;ANO 2011;17;Šuma Miroslav Mgr. et Mgr.;Mgr. et Mgr.;37;ANO;ANO;7185;2.17;7;False
2014;13;Česká str.sociálně demokrat.;10;Šupík Milan;;49;ČSSD;ČSSD;6531;2.15;10;True
2014;6;TOP 09;15;Šupíková Jitka JUDr.;JUDr.;36;TOP 09;TOP 09;3629;2.17;10;False
2014;11;ANO 2011;9;Šustáček Petr;;35;ANO;ANO;7232;2.19;9;True
2014;11;ANO 2011;38;Švajcr Radek;;42;ANO;BEZPP;6769;2.05;28;False
2014;4;Změna pro Plzeň;41;Švajner Pavel;;48;NK;BEZPP;843;1.84;-;False
2014;10;Komunistická str.Čech a Moravy;25;Švantner Miloslav;;67;KSČM;KSČM;3301;2.15;20;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;30;Švarc Marek;;40;Úsvit;BEZPP;1087;2.02;-;False
2014;7;Volební strana REPUBLIKA;29;Švarcová Božena;;62;Republika;BEZPP;51;2.51;-;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;10;Švec Michal MUDr.;MUDr.;54;VZ;BEZPP;1336;2.48;-;False
2014;16;Občanská demokratická strana;20;Tafat Ivan Mgr.;Mgr.;31;ODS;ODS;6923;2.14;10;False
2014;3;Strana svobodných občanů;26;Taubr Michal Ing.;Ing.;32;Svobodní;BEZPP;863;2.09;-;False
2014;2;Pravá volba pro Plzeň (PVP);28;Tausch Milan Ing.;Ing.;47;PVP;BEZPP;980;1.94;-;False
2014;10;Komunistická str.Čech a Moravy;11;Tesařová Marcela;;64;KSČM;KSČM;3332;2.17;6;False
2014;6;TOP 09;19;Tikal Filip Ing. Ph.D.;Ing. Ph.D.;39;TOP 09;TOP 09;3601;2.16;14;False
2014;15;DSSS-Za Plz. bez hazar. a nepř;14;Tíkal David;;36;DSSS;DSSS;312;3.05;-;False
2014;16;Občanská demokratická strana;43;Tišer Petr Mgr.;Mgr.;34;ODS;ODS;6357;1.96;33;False
2014;6;TOP 09;9;Toman Jan Ing. arch.;Ing. arch.;35;TOP 09;TOP 09;3845;2.3;4;False
2014;14;Občané patrioti;42;Tomášková Vladislava;;44;OPAT;BEZPP;2466;1.82;38;False
2014;4;Změna pro Plzeň;10;Tomšíková Jana Mgr.;Mgr.;45;NK;BEZPP;1117;2.44;-;False
2014;6;TOP 09;27;Topinková Barbora Mgr. DiS.;Mgr. DiS.;32;TOP 09;BEZPP;3531;2.11;22;False
2014;5;Společně za Plzeň;37;Toušek Ladislav Mgr. Ph.D.;Mgr. Ph.D.;36;Zelení;Zelení;1765;2.0;-;False
2014;13;Česká str.sociálně demokrat.;37;Továrnická Petra JUDr.;JUDr.;37;ČSSD;ČSSD;6315;2.08;27;False
2014;11;ANO 2011;21;Trampota Pavel;;44;ANO;ANO;7104;2.15;11;False
2014;7;Volební strana REPUBLIKA;5;Trejbal Petr;;69;Republika;BEZPP;60;2.96;-;False
2014;2;Pravá volba pro Plzeň (PVP);10;Trhlík Jiří Ing.;Ing.;53;PVP;BEZPP;1132;2.24;-;False
2014;13;Česká str.sociálně demokrat.;42;Trmota Zdeněk Ing.;Ing.;49;ČSSD;ČSSD;6195;2.04;32;False
2014;6;TOP 09;8;Trnka Tomáš Bc.;Bc.;32;TOP 09;TOP 09;3666;2.19;3;False
2014;1;VEŘEJNÉ ZÁJMY PLZNĚ;34;Trojáček Karel;;50;NK;BEZPP;1074;2.0;-;False
2014;16;Občanská demokratická strana;7;Trůková Eva;;41;ODS;ODS;6972;2.15;8;True
2014;4;Změna pro Plzeň;38;Tůmová Jaroslava;;52;NK;BEZPP;869;1.89;-;False
2014;15;DSSS-Za Plz. bez hazar. a nepř;26;Tureček Jindřich;;58;DSSS;BEZPP;303;2.96;-;False
2014;12;Strana Práv Občanů;18;Tušl Adam;;38;SPO;BEZPP;124;5.25;-;False
2014;12;Strana Práv Občanů;17;Tušl Jan;;42;SPO;BEZPP;157;6.65;-;False
2014;16;Občanská demokratická strana;9;Uhlík Milan Ing.;Ing.;43;ODS;ODS;7019;2.17;10;True
2014;10;Komunistická str.Čech a Moravy;24;Uhlíř Radek;;38;KSČM;KSČM;3307;2.16;19;False
2014;16;Občanská demokratická strana;30;Uhrin Ladislav;;46;ODS;ODS;6744;2.08;20;False
2014;5;Společně za Plzeň;17;Ulč František;;30;Piráti;Piráti;1812;2.05;-;False
2014;10;Komunistická str.Čech a Moravy;39;Urie Bohumil;;58;KSČM;BEZPP;3262;2.13;33;False
2014;14;Občané patrioti;27;Vacková Eva;;63;OPAT;BEZPP;2697;2.0;23;False
2014;9;Plzeň pro sport;47;Václav Lukáš;;31;PPPS;BEZPP;553;1.68;-;False
2014;3;Strana svobodných občanů;25;Václavovič Jiří Ing.;Ing.;39;Svobodní;BEZPP;864;2.1;-;False
2014;5;Společně za Plzeň;45;Vachulková Jitka Mgr.;Mgr.;31;Zelení;BEZPP;1582;1.79;-;False
2014;9;Plzeň pro sport;29;Vaic Petr;;23;PPPS;BEZPP;649;1.97;-;False
2014;10;Komunistická str.Čech a Moravy;10;Valenta Jiří PhDr. Ing. Mgr.etMgr;PhDr. Ing. Mgr.etMgr;48;KSČM;KSČM;3474;2.27;5;False
2014;5;Společně za Plzeň;1;Vaněk Petr Mgr.;Mgr.;36;NK;BEZPP;2346;2.66;-;False
2014;5;Společně za Plzeň;29;Vápeník Vladimír;;53;Piráti;Piráti;1793;2.03;-;False
2014;14;Občané patrioti;43;Vaško Martin Ing.;Ing.;34;OPAT;BEZPP;2446;1.81;39;False
2014;10;Komunistická str.Čech a Moravy;40;Vavrušková Jana Ing.;Ing.;62;KSČM;KSČM;3258;2.13;34;False
2014;9;Plzeň pro sport;30;Vejvančický David;;25;PPPS;BEZPP;642;1.95;-;False
2014;4;Změna pro Plzeň;44;Velebný Daniel;;48;NK;BEZPP;814;1.77;-;False
